video_id,author,comment,published_at
yjMq_VX7Jyk,@Podigit,bapak aing panjang umur,2025-05-01T06:39:23Z
yjMq_VX7Jyk,@otonkngger,liat batas2 kota.tentang penduduk.mana yg banyak mana yg sedikit kang dedy mulyadi paham,2025-05-01T06:26:59Z
yjMq_VX7Jyk,@nenengyanti9761,"Bpk gubernur JAbar pinter skli,smua ada d kepala nya tanpa teks,gubernur pling bela rakyat..biarin gubernur konten jg yg pnting positif byk bantu rakyat,lah..skng jaman nya medsos wajar lah,apa""jd konten,knp gub kaltim syirik y kalah viral,contoh donk bpk aing..is the best❤",2025-05-01T06:19:19Z
yjMq_VX7Jyk,@Novianti-bx9vk,"Baru kali sy ngikutin pejabat smp ga mau ketinggalan kontenx, buka hp hanya untuk cari info gebrakan apalgi yg dibuat KDM, SEHAT SLL KDM",2025-05-01T06:18:23Z
yjMq_VX7Jyk,@SriSurmarni-w3o,Kang dedy mulyadi memang jos gandos..... Guyonan bang rudy pun dijawab dgn cerdas sama kang dedy... Mantap😅,2025-05-01T05:49:04Z
yjMq_VX7Jyk,@SusiloHartono-e3m,Ini baru otak pemimpin yg mengerti tugas dan kewajiban sebagai pelayan rakyat.semoga KDM mjd contoh kepala daerah yg lain.salam sehat dari Wonogiri,2025-05-01T05:34:03Z
yjMq_VX7Jyk,@ambarmarwan513,Bagusan gub jabar dr gub kami dr kalimantan barat salam,2025-05-01T05:17:38Z
yjMq_VX7Jyk,@piterschannel4752,"Gubernur terbaik 👍,,kalau semua gubernur model seperti beliau ini, pasti sejahtera rakyatnya",2025-05-01T04:27:30Z
yjMq_VX7Jyk,@MujiSantuso-v3w,"sebuah argumentasi yg jika di Terima dpr,, bisa ber implikasi tdk hny jabar,,,, tp ke seluruh Indonesia",2025-05-01T04:25:44Z
yjMq_VX7Jyk,@pranawd,"Bener sih itu Pph21, tinggal di Bodetabek tapi yang nikmatin jakarta 🤣",2025-05-01T04:11:45Z
yjMq_VX7Jyk,@AiNurhayati-c9h,"Keren bapa aing,, istri saya sudah ngehoner 15thn belum di angjat juga, kalah sama yang ngehoner baru setahun atau 2 thn audah di angkat P3k aneh",2025-05-01T03:58:45Z
yjMq_VX7Jyk,@MalayD09,Gubenur cerdas berani Unik kdm,2025-05-01T03:58:33Z
yjMq_VX7Jyk,@AldinoBrojol,Gubernur godeg salah lawan,2025-05-01T03:51:46Z
yjMq_VX7Jyk,@ArsyArsy-l7u,"Mantap bapak aing , sehat"" Pak sukses pimpin jabar",2025-05-01T03:29:05Z
yjMq_VX7Jyk,@MuhammadMunzin,Episiensi di heulaken. Duit nu di paling ratusan triliun di antep oon,2025-05-01T03:29:03Z
yjMq_VX7Jyk,@amospasuruan6475,Wowowowo berbobot 😂😂,2025-05-01T03:23:39Z
yjMq_VX7Jyk,@bukanzionispesek,kang dedi keren pinter,2025-05-01T02:45:55Z
yjMq_VX7Jyk,@satriapandu1140,👍,2025-05-01T02:45:29Z
yjMq_VX7Jyk,@WulanSari-w5n,Bapak aimg❤,2025-05-01T02:34:00Z
yjMq_VX7Jyk,@tommyibrahimgani9047,"Ini lah seorang pemimpin yang bagus, pedulikan sama masyarakat nya.smoga bapak gubernur selalu di beri kesehatan,dan di panjangkan umurnya..
Amin",2025-05-01T02:05:48Z
yjMq_VX7Jyk,@AlgonesiaTV,"Jgn hanya pemekaran di jawa,di sumatera utara, Tapanuli juga segera provinsi tapanuli",2025-05-01T01:49:41Z
yjMq_VX7Jyk,@AlgonesiaTV,Mantapp kdm,2025-05-01T01:47:53Z
yjMq_VX7Jyk,@RzQmugiwara,"Gub Brebes kapan Sadar nya kira² ,, ?",2025-05-01T01:47:26Z
yjMq_VX7Jyk,@RadhietSetiawan,"Pokoknya bapa aing mah 134,,,artinya gk ada duanya..😂,, hidup bapa aing 💪",2025-05-01T01:39:29Z
yjMq_VX7Jyk,@andyrifay8894,Gub dari DPR RI ya pasti tau stuasi di DPR...untung  sekali jabar gub nya kdm,2025-05-01T01:35:53Z
yjMq_VX7Jyk,@AfgarSamsudin,Macing pak gub..dg ketua komisinya,2025-05-01T01:34:24Z
yjMq_VX7Jyk,@AfgarSamsudin,Pemaparan nya..lugas..lantang...sistematis...dan jelas....luar biasa ieu bapak aing,2025-05-01T01:27:38Z
yjMq_VX7Jyk,@WirdaSalamah-p5b,bapak aing🔥🔥🔥,2025-05-01T00:55:58Z
yjMq_VX7Jyk,@seve7nin9e31,hidup BAPA AING,2025-05-01T00:50:02Z
yjMq_VX7Jyk,@mrz5935,Jadi wapres cocok KDM,2025-05-01T00:05:08Z
yjMq_VX7Jyk,@SanjayaSmc,👍 KDM 👍,2025-04-30T23:54:53Z
yjMq_VX7Jyk,@yuswadi0151,"Saya warga jateng, tapi salut&kagum dgn cara berfikir kdm, harapan saya jadikanlah pemimpin2 yg lain, nyontoh hal baik secara umum sepertinya ga salah.",2025-04-30T23:51:30Z
yjMq_VX7Jyk,@Erwin-u4r,Pak Aing untuk cerdas.. Kerja terbukti nyata untuk rakyat,2025-04-30T23:31:22Z
yjMq_VX7Jyk,@nadiramulyadi8082,Ini bner2 pejabat yg mengerti sistem negara dan rakyat nya apal cangkem mantep kdm ga kayad yg di dpn nya hanya bengong kaya nya anggota wakil rakyta nya ga ngerti wkwkkwkw,2025-04-30T23:17:52Z
yjMq_VX7Jyk,@SarahEarlene,Siapa yang kerjanya nyata di sini??,2025-04-30T23:15:37Z
yjMq_VX7Jyk,@AhmadAndaru-j5p,Yang menonjol cuma pak Dedi mulyadi.sisa anggota hanya kesombong sok pinter sok kuasa tpi kosong.mhon untuk mengundurkan diri karna anda d gaji rakyat tpi kinerja anda sok2 an karna jabatan anda merendahkan statement orang.tolong anda mengundurkan diri.ngak mewakili rakyat sma sekalai,2025-04-30T22:06:50Z
yjMq_VX7Jyk,@SobatFrozenTv,jabar Hiji,2025-04-30T21:56:36Z
yjMq_VX7Jyk,@davidalbino3095,"Jmn sekarang klu gk di viralin mmng semena2, yg bener harus firal yg salah takut firal, 😂 dasar begok orang2 yg mnghujat menyindir yg benar😂",2025-04-30T21:53:30Z
yjMq_VX7Jyk,@ramazone100,"Bicaranya to the point, berisi, mengangkat permasalahan, dan efektif",2025-04-30T21:42:49Z
yjMq_VX7Jyk,@aseplesgart6366,"Yang Bilang pencitraan,,, Berarti Otaknya Kurang Se Sendokkk...",2025-04-30T19:10:52Z
yjMq_VX7Jyk,@iqohirfaniah4865,"Bapa aing 2 priode benahi jawabarat sampai tuntas setelah ituh maju RI1
Yg setuju angkat jempol nyah👍👍👍
Yg bilang gubernur konten mungkin merasa iri kurang micin hhhhh

Mantap bapa aing semangat kerja nyata bukan omon omon semangat bapa aing💪💪💪💪💪",2025-04-30T18:56:58Z
yjMq_VX7Jyk,@darmadidarmadi1093,Allah sudah ada dihatinya! Tindakanya bijak! Hidup KDM.,2025-04-30T18:37:59Z
yjMq_VX7Jyk,@karyokaryo9423,"KDM adalah gubernur yang sangat hebat.beliau kerja nya nyata..
Kalau gubernur 2 yang lain ga ketauan kerja nya..",2025-04-30T18:05:59Z
yjMq_VX7Jyk,@kangasta3545,Bapa Aing pokonaah Well👍👍,2025-04-30T17:54:05Z
yjMq_VX7Jyk,@jejak_digital99,"gubernur konten,tp bisa pangkas anggaran Iklan begitu besar..bapak aing memang the best❤❤❤",2025-04-30T17:50:27Z
yjMq_VX7Jyk,@ira1387,Gila keren bgt nih gubernur.. Cocok jadi wapres gantiin anak kecil yg ga ngerti apa2 buat ngurus Indonesia..,2025-04-30T17:43:27Z
yjMq_VX7Jyk,@mrsapta6930,"Pinter bgt emng bapak aing, bisa menempatkan posisi dimana beliau ada, salut",2025-04-30T17:32:41Z
